id,title,owner,access,webmap_version,version_source,status,reason,url,created,modified,migration_priority,ref_app_count,ref_app_ids,ref_maptour_count,ref_maptour_ids,ref_public_app_count,ref_public_maptour_count
a7dee514ad5449009ebe0ad1cbe534e5, asd erwaer awer ,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a7dee514ad5449009ebe0ad1cbe534e5,1478197631000,1478197631000,LOW,0,,0,,0,0
079a6d3b70fa4de09f6094b24922ea37, asdf a  erawer aweawer awer ,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=079a6d3b70fa4de09f6094b24922ea37,1478130822000,1478130822000,LOW,0,,0,,0,0
9de4a47c173142d287fc9aeba8424a72,1,sabinebarrera,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=9de4a47c173142d287fc9aeba8424a72,1379717559000,1379732387000,LOW,0,,0,,0,0
a0b763ec926f40c380263ff82a1cdf38,1,glazou2,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a0b763ec926f40c380263ff82a1cdf38,1427480641000,1427480641000,LOW,0,,0,,0,0
1ddbc65d897642a29cd965ed212b03d5,1,glazou2,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=1ddbc65d897642a29cd965ed212b03d5,1427480727000,1427480727000,LOW,0,,0,,0,0
1a49223c7eb146ff90c599c661f3f7f5,10.  Hurricane Camille (1969)-Copy,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=1a49223c7eb146ff90c599c661f3f7f5,1345737304000,1345737305000,HIGH,1,2e685cd282f74b79a91c3be5bd7eceab,0,,1,0
485ea6f0b0144156b7dab5dd8634fdef,111,glazou2,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=485ea6f0b0144156b7dab5dd8634fdef,1427480774000,1427480774000,LOW,0,,0,,0,0
78269e9e46734ce28cb113cce7c2e380,1900 Galveston Hurricane,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=78269e9e46734ce28cb113cce7c2e380,1346083518000,1349191840000,LOW,0,,0,,0,0
de02256f84b843b295def8c74ca09526,1915 Galveston Hurricane,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=de02256f84b843b295def8c74ca09526,1346079003000,1349209700000,LOW,0,,0,,0,0
73abc2c65f5e42559e1de68068068b63,1990 Landsat enhanced vs. today,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=73abc2c65f5e42559e1de68068068b63,1339009914000,1478279146000,LOW,0,,0,,0,0
6d9289068efd47368c9b5298cbc16b6c,1990 Population with no High School Diploma-Copy,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=6d9289068efd47368c9b5298cbc16b6c,1359478197000,1361918826000,HIGH,3,4127bf26f2f34eae8dfef33b78bb0c4e;4c581e37972d47d5b27a43e3718b2f43;7a7d4b13ae1c4fc6a15b9148d3a177ff,0,,1,0
c33d8f4d79b84217b0c682a00ddc5ff2,1Shape,sabinebarrera,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=c33d8f4d79b84217b0c682a00ddc5ff2,1397077822000,1397092952000,LOW,0,,0,,0,0
ac2bd07c5fb141a39de9c2cbd6bc0e42,2,sabinebarrera,org,1.8,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=ac2bd07c5fb141a39de9c2cbd6bc0e42,1379717958000,1387249848000,LOW,0,,0,,0,0
2a8df421aefc485193e23e656a43c65d,2010 Terrorist Attacks in Russia,StoryMaps,org,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=2a8df421aefc485193e23e656a43c65d,1391458238000,1391478550000,MEDIUM,1,f881da003a064a4db981a1ee665abb17,0,,0,0
54af8d63856740119518efa50fde9c0b,2011 Esri User Conference,acarroll73,private,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=54af8d63856740119518efa50fde9c0b,1326754756000,1346084241000,LOW,0,,0,,0,0
c12b533a317b4b7a8987a1692f1f66d3,2011 Terrorist Attacks in Russia,StoryMaps,org,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=c12b533a317b4b7a8987a1692f1f66d3,1391458945000,1391478526000,LOW,0,,0,,0,0
3df299d68c96459097de38fbd5c97575,2012 Olympic Torch Relay,StoryMaps,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=3df299d68c96459097de38fbd5c97575,1336067613000,1478279146000,LOW,0,,0,,0,0
28de9d1202aa4e63ad1e91b0b44416de,2012 Presidential Election Margin of Victory by County,StoryMaps,private,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=28de9d1202aa4e63ad1e91b0b44416de,1354212076000,1354212122000,LOW,0,,0,,0,0
94009895f62146e6a817247e850be4e2,2012 Terrorist Attacks in Russia,StoryMaps,org,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=94009895f62146e6a817247e850be4e2,1391458058000,1391478608000,LOW,0,,0,,0,0
d320bb668abd456a8d7c7f8af8bbf100,2013 Esri User Conference,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=d320bb668abd456a8d7c7f8af8bbf100,1373988411000,1374003142000,HIGH,2,79034c04293d4a41ad987101dae4a040;c006d7250bf54891aa226bc433aa2350,0,,1,0
a2f1d0a82b8b4dd886859f416bb331c7,2015 CGAP Photo Contest,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a2f1d0a82b8b4dd886859f416bb331c7,1475928398000,1475932205000,HIGH,1,21b997083d124a46944452c43052f845,1,21b997083d124a46944452c43052f845,1,1
f90740dc4471423ea1c93ade78f61e17,22 Pictures,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=f90740dc4471423ea1c93ade78f61e17,1434126464000,1434126464000,LOW,0,,0,,0,0
c46d48a60f724bd3ae101a5fc71a76da,2Shapes,sabinebarrera,private,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=c46d48a60f724bd3ae101a5fc71a76da,1397077947000,1397092438000,LOW,0,,0,,0,0
d413e10b878e42fa8d13c530ab014515,3,sabinebarrera,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=d413e10b878e42fa8d13c530ab014515,1379718040000,1379732440000,LOW,0,,0,,0,0
251af944533147d4a823cfcadee78c68,4,sabinebarrera,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=251af944533147d4a823cfcadee78c68,1379718137000,1379732556000,LOW,0,,0,,0,0
06f667e98b454fa7b3da83b8ad1e49d4,43 Pictures,skitterman,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=06f667e98b454fa7b3da83b8ad1e49d4,1434126611000,1434126611000,LOW,0,,0,,0,0
02ac9d6b73504584b3e37945a02e440f,4Shapes,sabinebarrera,private,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=02ac9d6b73504584b3e37945a02e440f,1397078939000,1397078939000,LOW,0,,0,,0,0
4922c9dd9e894690bb814d8d932eaff2,5,sabinebarrera,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=4922c9dd9e894690bb814d8d932eaff2,1379718263000,1379732664000,LOW,0,,0,,0,0
5b1ad18f834f4dbba5ae73fafe43fdd3,6,sabinebarrera,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=5b1ad18f834f4dbba5ae73fafe43fdd3,1379718356000,1379732756000,LOW,0,,0,,0,0
093333b3bbf7445db58a8affdddb2f22,9/25/11 bike ride,acarroll73,private,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=093333b3bbf7445db58a8affdddb2f22,1316986782000,1346084224000,LOW,0,,0,,0,0
910b817c327d448c8e2880f6c2fed348,A Daytona Beach Walk,StoryMaps,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=910b817c327d448c8e2880f6c2fed348,1414180612000,1414181519000,HIGH,1,6500aef3c5944cc7b7405cf41663b2c2,1,6500aef3c5944cc7b7405cf41663b2c2,1,1
88d535e2cc364a96bd8d46c10df5a705,A gallery of endangered plants and animals,acarroll_storymaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=88d535e2cc364a96bd8d46c10df5a705,1339520306000,1339594328000,LOW,0,,0,,0,0
7f75d41af4654b13860990ed6fcf6970,A really long walk in Rome,acarroll73,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=7f75d41af4654b13860990ed6fcf6970,1326752977000,1346084248000,LOW,0,,0,,0,0
13da3993292444f39ad782f484d5a0e9,A Selection of LEEDS Platinum Buildings,acarroll73,public,1.2,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=13da3993292444f39ad782f484d5a0e9,1302716465000,1346084227000,LOW,0,,0,,0,0
acd1485b90ef46cd89c02010a89c6fad,A Story Map Tour of Starbucks Reserve® Coffees,StoryMaps,org,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=acd1485b90ef46cd89c02010a89c6fad,1399335170000,1399396032000,MEDIUM,2,150fbca3c08c453e8400ab0b61688422;dd8dd15592d44c5d9cca28a10915e162,2,150fbca3c08c453e8400ab0b61688422;dd8dd15592d44c5d9cca28a10915e162,0,0
7a193a2c071040d28b5529b24bfa2432,A walk around the Massachusetts Institute of Technology,StoryMaps,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=7a193a2c071040d28b5529b24bfa2432,1461781816000,1485466352000,MEDIUM,1,51a136e0a0e44040bd9c788e934a9b0a,1,51a136e0a0e44040bd9c788e934a9b0a,0,0
5676da8eaae74726ba75686a2224e13a,A Walk on the High Line,StoryMaps,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=5676da8eaae74726ba75686a2224e13a,1332373156000,1478279140000,LOW,0,,0,,0,0
7fca9543e4d14ae7a9d5aba6f113bb3b,A walk on the High Line,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=7fca9543e4d14ae7a9d5aba6f113bb3b,1358285060000,1724100406000,LOW,0,,0,,0,0
2be67406dd254d6b8cb5e99004623ba1,A Walk on the High Line (web map),StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=2be67406dd254d6b8cb5e99004623ba1,1342477092000,1342477093000,LOW,0,,0,,0,0
88a5976d0c054e56972224c0a25050b3,A walking tour of the National Mall,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=88a5976d0c054e56972224c0a25050b3,1336750388000,1478279145000,LOW,0,,0,,0,0
a5019e8c55d547eab69c0777dcd7509a,A walking tour of the National Mall,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a5019e8c55d547eab69c0777dcd7509a,1358264193000,1358282422000,LOW,0,,0,,0,0
557cae74a9694ae88ba73b8be1b96a3d,Abandoned Islands,cooper.storymaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=557cae74a9694ae88ba73b8be1b96a3d,1493582380000,1493648634000,LOW,0,,0,,0,0
99fb72e3e1054a56b5d31cbd10634c10,ABC Congressional Bird Walk,StoryMaps,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=99fb72e3e1054a56b5d31cbd10634c10,1336151220000,1478279141000,LOW,0,,0,,0,0
26bfd6759c554b95bfbc223cf3338895,Access to basic health care is inadequate in many parts of the U.S.,dasbury_storymaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=26bfd6759c554b95bfbc223cf3338895,1341193801000,1372888736000,LOW,0,,0,,0,0
26c9e4285bb14506b1c46dac3454672c,Access to basic health care is inadequate in many parts of the U.S.,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=26c9e4285bb14506b1c46dac3454672c,1340972880000,1341932037000,LOW,0,,0,,0,0
4a99b43bfaf345ab974bc5c6a89c9e7e,Access to basic health care is inadequate in many parts of the U.S.,sabinebarrera,shared,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=4a99b43bfaf345ab974bc5c6a89c9e7e,1379826143000,1379826143000,LOW,0,,0,,0,0
08febe9cd1844c01b843aaa60bd7c0b8,Accessibility map of the Amazon basin,acarroll73,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=08febe9cd1844c01b843aaa60bd7c0b8,1331749513000,1346084223000,LOW,0,,0,,0,0
74930aaf5c0f4b9c8fee93854dbfd0c3,Aconcagua Climb,acarroll73,org,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=74930aaf5c0f4b9c8fee93854dbfd0c3,1322615818000,1346084246000,LOW,0,,0,,0,0
1bdcdd01a13b4c56a550b6cf44e75524,Actual Calories-Copy,acarroll_storymaps,private,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=1bdcdd01a13b4c56a550b6cf44e75524,1338469654000,1338469655000,LOW,0,,0,,0,0
2de1366d2483435ba21f390ffd0ef717,Africa Population,sabinebarrera,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=2de1366d2483435ba21f390ffd0ef717,1378779394000,1379732407000,LOW,0,,0,,0,0
cc0f33847f4a4db39c10f247a884727a,African national parks,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=cc0f33847f4a4db39c10f247a884727a,1382372601000,1382387034000,LOW,0,,0,,0,0
a683a9acaed64708a78619ccb250dcb5,African national parks through time,StoryMaps_services,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a683a9acaed64708a78619ccb250dcb5,1386262465000,1386280465000,LOW,0,,0,,0,0
3a7b1fe7e85d427cb2c19da088d26bee,African-Americans in the U.S.,acarroll73,shared,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=3a7b1fe7e85d427cb2c19da088d26bee,1325871215000,1346084233000,LOW,0,,0,,0,0
6b1e4f428ffa411b96b0e49d214ed17f,AGU Social Media Poster Web Map,dwright_storymaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=6b1e4f428ffa411b96b0e49d214ed17f,1384586807000,1524605334000,HIGH,1,393a423e2c4c4570a3f47f9bc6bb180a,1,393a423e2c4c4570a3f47f9bc6bb180a,1,1
c9cc33784c0f4746a68c34639ad40d46,AGU_Data_Science_Web_Map,dwright_storymaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=c9cc33784c0f4746a68c34639ad40d46,1384760424000,1388466800000,HIGH,1,8a5c8552c63f4cc085811120947d1f0a,1,8a5c8552c63f4cc085811120947d1f0a,1,1
6d6b05b726b84454807ec4f154b97a8b,AidData etc from Salim Sawaya,acarroll73,private,1.3,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=6d6b05b726b84454807ec4f154b97a8b,1314296808000,1346084244000,LOW,0,,0,,0,0
279399b45e5c42a5aaa4acaf04701243,Airport Demonstrations Against Trump's Immigration Policies,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=279399b45e5c42a5aaa4acaf04701243,1485696555000,1485809460000,HIGH,1,514fa5dedf50469f9aea91b360b8dadd,0,,1,0
649074180ccd4c2ab9e5b487d9e98d79,All Eight Species of Slow Loris are threatened with extinction,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=649074180ccd4c2ab9e5b487d9e98d79,1360962583000,1379381258000,LOW,0,,0,,0,0
f68e7d7ce1a348cdafa80d81c6679256,Allen Carroll: A carto-biography,StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=f68e7d7ce1a348cdafa80d81c6679256,1341342611000,1341344609000,LOW,0,,0,,0,0
1821e7f3e0ee45d0af6f72407eb1eb2a,Allen's ride from DCRO to home,acarroll73,private,1.3,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=1821e7f3e0ee45d0af6f72407eb1eb2a,1314053318000,1346084228000,LOW,0,,0,,0,0
7bd2198fabd94c6b8a935371faa12af6,Allen's test,StoryMaps,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=7bd2198fabd94c6b8a935371faa12af6,1394626592000,1394626592000,LOW,0,,0,,0,0
c7a66a1f89d74bf0a2378e70b38f71dc,Alliance for Zero Extinction (AZE),StoryMaps,public,1.6,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=c7a66a1f89d74bf0a2378e70b38f71dc,1341333594000,1478279141000,LOW,0,,0,,0,0
ec2f743156c34c2e9c2c2e62b5a95ed9,Amazing places from above,acarroll73,public,1.2,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=ec2f743156c34c2e9c2c2e62b5a95ed9,1309520934000,1346084267000,LOW,0,,0,,0,0
b29c7749480f4c29a7d319d588345f36,Amazon Basin ecosystems,acarroll73,public,1.3,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=b29c7749480f4c29a7d319d588345f36,1315590805000,1346084257000,LOW,0,,0,,0,0
f2c30c806023474fbb6d937a1921e7a5,America's Best Golf Courses,StoryMaps,public,1.8,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=f2c30c806023474fbb6d937a1921e7a5,1365426970000,1375751455000,LOW,0,,0,,0,0
868710a443ec4eb6b96ebff0c37dfd8d,America's Most Polluted Cities,StoryMaps,public,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=868710a443ec4eb6b96ebff0c37dfd8d,1335978963000,1478279137000,LOW,0,,0,,0,0
266e73d9880c4e91bff23cf60fd17066,America's Tinderbox,StoryMaps,private,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=266e73d9880c4e91bff23cf60fd17066,1389290370000,1389290370000,LOW,0,,0,,0,0
e8d5c1a87d784750b20d497e280b489e,American Futures candidate cities,dasbury_storymaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=e8d5c1a87d784750b20d497e280b489e,1375903061000,1375917862000,LOW,0,,0,,0,0
27ab860c5ffa4b1d98d6429d01677bc5,American Futures: Sioux Falls-Copy,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=27ab860c5ffa4b1d98d6429d01677bc5,1373048022000,1373123344000,LOW,0,,0,,0,0
ebe33aeb7eff42d18c85a299e8c9940e,American Jobs Act,acarroll73,public,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=ebe33aeb7eff42d18c85a299e8c9940e,1320423831000,1346084267000,LOW,0,,0,,0,0
f5862040f9a343fda363c887888fb30b,Animation of NHTSA Fatality Analysis Reporting System Data-Copy,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=f5862040f9a343fda363c887888fb30b,1363185851000,1363200252000,LOW,0,,0,,0,0
e0b7a53ab4e3480995ac25f4879f2014,"Appalachian Trail: Satellite Imagery, Photographs",acarroll73,public,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=e0b7a53ab4e3480995ac25f4879f2014,1320803653000,1346084265000,LOW,0,,0,,0,0
b3898f68f4dc4233bd1077ca85e1bcbe,Appalachian Trail: Street Map View,acarroll73,public,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=b3898f68f4dc4233bd1077ca85e1bcbe,1320847377000,1346084257000,LOW,0,,0,,0,0
9da801320d6f442d91be7bcd080562b6,"Appalachian Trail: Topographic Map, Shelter Locations",acarroll73,public,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=9da801320d6f442d91be7bcd080562b6,1321545755000,1346084255000,LOW,0,,0,,0,0
7ee13ee64ee34d6e91679ae625611ace,Aquifers,StoryMaps,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=7ee13ee64ee34d6e91679ae625611ace,1403532388000,1403897015000,LOW,0,,0,,0,0
0107ca12349845fa974e321e6c099cb8,Aral Sea Then and Now (1990),StoryMaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=0107ca12349845fa974e321e6c099cb8,1383687474000,1383787211000,LOW,0,,0,,0,0
715207a4e8d24f288f0d6a8221fbf848,Aral Sea Then and Now (2010),StoryMaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=715207a4e8d24f288f0d6a8221fbf848,1383764049000,1383857321000,MEDIUM,1,891994e3dd2a419a9a065a704bdfe077,0,,0,0
ed73d24172ba45be9403535aad269ea1,Aral Sea Then and Now - 1990 Landsat/Current Imagery,StoryMaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=ed73d24172ba45be9403535aad269ea1,1383770314000,1383857501000,MEDIUM,2,954b1a082fd646b9904b00ddaaf4cef9;a6d8ed27b71f44ac9a6b7dfebff957b7,0,,0,0
00f4a803aaa449fca461a942bd52aa31,Aral Sea Then and Now - Two layers,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=00f4a803aaa449fca461a942bd52aa31,1383839567000,1383861253000,MEDIUM,1,0f3852f50e824ce980743f3e1eda9e7f,0,,0,0
9c462d8468234d3380510fea48779de8,Aral Sea Today,acarroll73,public,1.4,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=9c462d8468234d3380510fea48779de8,1318534714000,1346084254000,MEDIUM,1,954b1a082fd646b9904b00ddaaf4cef9,0,,0,0
84a77f5bd1a14576926314a59d573c46,ArcGIS.com global data sampling,acarroll73,private,1.2,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=84a77f5bd1a14576926314a59d573c46,1303751831000,1346084249000,LOW,0,,0,,0,0
0082968852484e5dbd691b2e0916ccac,Arctic maritime charts,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=0082968852484e5dbd691b2e0916ccac,1341258088000,1594941895000,LOW,0,,0,,0,0
726de4f5f13f4ba1a3cc03e6b4e30dbb,Arctic maritime charts-Copy,dasbury_storymaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=726de4f5f13f4ba1a3cc03e6b4e30dbb,1379082108000,1379096509000,LOW,0,,0,,0,0
e99c1d5f465e4e19abcf731192d04bfb,Arctic shipping traffic,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=e99c1d5f465e4e19abcf731192d04bfb,1341258046000,1594941864000,LOW,0,,0,,0,0
a647a1eab5d242c09de4d9c326cfd2fc,Arena Venues,StoryMaps,public,1.9.1,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=a647a1eab5d242c09de4d9c326cfd2fc,1391355782000,1391375106000,LOW,0,,0,,0,0
124b5f15857f4eed869ae206631c93bd,Around the world in 8 days - alone,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=124b5f15857f4eed869ae206631c93bd,1372714278000,1374098261000,HIGH,2,016c31c6dcd54c7ca635cc63e4bc82a4;5e018de2590a4d21a3cf4c82f1ec1869,0,,1,0
e226760a7e6741c9b2f21ab9308b7286,Arrests of poachers in South Africa,StoryMaps_services,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=e226760a7e6741c9b2f21ab9308b7286,1386279943000,1386319808000,LOW,0,,0,,0,0
049a7ec3949b4cdf90ed3302c31ab508,Arrests of poachers in South Africa-2010,StoryMaps_services,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=049a7ec3949b4cdf90ed3302c31ab508,1386299718000,1386356948000,LOW,0,,0,,0,0
1fa5b2ac66ec49f2944bd966b414880c,Arrests of poachers in South Africa-2011,StoryMaps_services,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=1fa5b2ac66ec49f2944bd966b414880c,1386299772000,1386356989000,LOW,0,,0,,0,0
21d1153952324d8783ba20531c17d08c,Arrests of poachers in South Africa-2012,StoryMaps_services,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=21d1153952324d8783ba20531c17d08c,1386299849000,1386357052000,LOW,0,,0,,0,0
0cfcb63c16044246ad7fe98a3ffea375,Art Map,acarroll73,private,1.5,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=0cfcb63c16044246ad7fe98a3ffea375,1330188214000,1346084225000,LOW,0,,0,,0,0
dd2ab970a8b34d50bd79e39cf44a740e,Art Map,StoryMaps,public,1.7,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=dd2ab970a8b34d50bd79e39cf44a740e,1362750383000,1362768941000,LOW,0,,0,,0,0
515b8a3402224eaeb843c6952c71aff6,Arts and Industries Building,StoryMaps,public,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=515b8a3402224eaeb843c6952c71aff6,1378491870000,1378506961000,HIGH,1,cf31abfd11df4ae4a56d07ff41538498,1,cf31abfd11df4ae4a56d07ff41538498,1,1
f5e239d2f2da4466b3167d3ec34de13e,Asbury_dynamic test,StoryMaps,org,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=f5e239d2f2da4466b3167d3ec34de13e,1380569877000,1380594792000,MEDIUM,2,092a8e11dd024d769d6af89ba707d782;b0b74824217e4690b1d6e5b20c83be80,1,092a8e11dd024d769d6af89ba707d782,0,0
ed07fbd38f1f4a03a1d2eebb83934720,asdf   asdfete a,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=ed07fbd38f1f4a03a1d2eebb83934720,1478124493000,1478124493000,LOW,0,,0,,0,0
bde59230d9bc4d32a710b976b9c773be,asdf  asdf ere a,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=bde59230d9bc4d32a710b976b9c773be,1478125149000,1478130070000,LOW,0,,0,,0,0
b626825666e24519bcfe67d7f1452a57,asdf  asdf ere a - Shortlist builder,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=b626825666e24519bcfe67d7f1452a57,1478130105000,1478130105000,LOW,0,,0,,0,0
d566d0d73ee74400a9f2282f00b4990b,asdf  asdfadf asdf ,skitterman,private,1.9,data.version,LEGACY,version_lt_2.0,https://www.arcgis.com/home/item.html?id=d566d0d73ee74400a9f2282f00b4990b,1478105403000,1478105403000,LOW,0,,0,,0,0
